gene ID,gene name,mRNA,miRNAs
WBGene00019819,aass-1,R02D3.1b.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-241-5p,cel-miR-229-5p,cel-miR-49-3p,cel-miR-74-3p,cel-miR-80-3p,cel-miR-54-3p,cel-miR-52-5p,cel-miR-36-3p,cel-miR-228-5p,cel-miR-35-3p,cel-miR-56-3p,cel-miR-62,cel-miR-50-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-46-3p,cel-let-7-5p,cel-lin-4-5p,cel-miR-65-5p"
WBGene00019820,cogc-8,R02D3.2.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-72-5p,cel-miR-228-5p,cel-miR-229-5p,cel-miR-56-3p,cel-miR-80-3p,cel-miR-239a-5p,cel-miR-54-3p,cel-lin-4-5p,cel-miR-84-5p,cel-miR-77-3p"
WBGene00019821,gtf-2H1,R02D3.3a.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-86-5p,cel-miR-37-3p,cel-miR-235-3p,cel-miR-238-3p"
WBGene00019821,gtf-2H1,R02D3.3b.1,"cel-miR-235-3p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-86-5p"
WBGene00019822,ints-13,R02D3.4a.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-36-3p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-lin-4-5p,cel-miR-239a-5p,cel-miR-42-3p,cel-miR-84-5p"
WBGene00019822,ints-13,R02D3.4b.1,"cel-lin-4-5p,cel-miR-52-5p,cel-miR-84-5p"
WBGene00019822,ints-13,R02D3.4c.1,"cel-lin-4-5p,cel-miR-52-5p"
WBGene00019823,fnta-1,R02D3.5.1,"cel-miR-51-5p,cel-miR-55-3p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-60-3p,cel-miR-77-3p,cel-miR-229-5p,cel-let-7-5p,cel-miR-83-3p,cel-miR-253-3p"
WBGene00019824,,R02D3.7.1,"cel-miR-788-5p,cel-miR-51-5p,cel-miR-52-5p,cel-miR-38-3p,cel-miR-71-3p,cel-miR-45-3p,cel-miR-44-3p,cel-miR-1020-5p,cel-miR-86-5p,cel-miR-79-3p,cel-let-7-5p,cel-miR-2-3p,cel-miR-238-3p,cel-miR-81-3p,cel-miR-71-5p"
WBGene00019825,,R02D3.8.1,"cel-miR-86-5p,cel-miR-48-5p,cel-miR-82-3p,cel-miR-34-5p,cel-miR-229-5p"
WBGene00019826,,R02E4.1.1,"cel-miR-52-5p,cel-miR-82-3p,cel-miR-58a-3p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-235-3p,cel-lin-4-5p,cel-miR-42-3p"
WBGene00019827,mop-25.1,R02E12.2a.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-233-3p,cel-miR-55-3p,cel-miR-58a-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-60-5p,cel-miR-74-3p,cel-miR-237-5p,cel-miR-8187-3p,cel-miR-8188-5p,cel-miR-54-3p,cel-miR-239a-5p,cel-miR-235-3p,cel-miR-40-3p,cel-miR-84-5p,cel-miR-81-3p,cel-miR-238-3p,cel-miR-77-3p,cel-miR-38-3p,cel-miR-52-5p,cel-miR-35-3p,cel-miR-244-5p,cel-miR-64-5p,cel-miR-90-3p,cel-miR-42-3p,cel-miR-65-5p,cel-miR-83-3p"
WBGene00019827,mop-25.1,R02E12.2b.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-233-3p,cel-miR-55-3p,cel-miR-58a-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-60-5p,cel-miR-74-3p,cel-miR-237-5p,cel-miR-8187-3p,cel-miR-8188-5p,cel-miR-54-3p,cel-miR-239a-5p,cel-miR-235-3p,cel-miR-40-3p,cel-miR-84-5p,cel-miR-81-3p,cel-miR-238-3p,cel-miR-77-3p,cel-miR-38-3p,cel-miR-52-5p,cel-miR-35-3p,cel-miR-64-5p,cel-miR-90-3p,cel-miR-42-3p,cel-miR-65-5p,cel-miR-83-3p"
WBGene00019828,,R02E12.4.1,"cel-miR-233-3p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-72-5p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-49-3p,cel-miR-74-3p,cel-miR-63-3p,cel-miR-44-3p,cel-miR-67-3p,cel-miR-41-3p,cel-miR-54-3p,cel-miR-239a-5p,cel-miR-81-3p,cel-miR-52-5p,cel-miR-58a-5p,cel-miR-228-5p,cel-miR-71-3p,cel-miR-244-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-2-3p,cel-miR-42-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-788-5p,cel-miR-51-5p,cel-miR-58a-3p,cel-miR-80-3p,cel-miR-229-5p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-79-3p,cel-miR-1829a-5p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-77-3p,cel-miR-71-5p,cel-miR-57-5p,cel-miR-45-3p,cel-let-7-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p,cel-miR-83-3p"
WBGene00019829,,R02E12.5.1,"cel-miR-52-5p,cel-miR-36-3p,cel-miR-1-3p,cel-miR-236-3p,cel-miR-35-3p,cel-miR-229-5p,cel-miR-56-3p,cel-miR-50-5p,cel-miR-79-3p,cel-let-7-5p,cel-miR-64-5p,cel-miR-54-3p,cel-lin-4-5p,cel-miR-70-3p"
WBGene00019830,hrg-1,R02E12.6.1,"cel-miR-51-5p,cel-miR-55-3p,cel-miR-58a-3p,cel-miR-60-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-239a-5p,cel-miR-77-3p,cel-miR-52-5p,cel-miR-75-3p,cel-miR-45-3p,cel-miR-56-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-53-5p,cel-miR-83-3p"
WBGene00019830,hrg-1,R02E12.6.2,"cel-miR-55-3p,cel-miR-58a-3p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-239a-5p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-84-5p,cel-miR-77-3p,cel-miR-52-5p,cel-miR-75-3p,cel-miR-45-3p,cel-miR-56-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-53-5p,cel-miR-83-3p"
WBGene00019830,hrg-1,R02E12.6.3,"cel-miR-55-3p,cel-miR-58a-3p,cel-miR-60-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-239a-5p,cel-miR-77-3p,cel-miR-52-5p,cel-miR-75-3p,cel-miR-45-3p,cel-miR-56-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-53-5p,cel-miR-83-3p"
WBGene00019831,,R02F2.1a.1,"cel-miR-230-3p,cel-miR-51-5p,cel-miR-72-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-73-3p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-54-3p,cel-miR-795-5p,cel-miR-61-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-56-3p,cel-miR-62,cel-miR-48-5p,cel-miR-65-5p,cel-miR-46-3p,cel-miR-2-3p,cel-miR-64-5p,cel-miR-90-3p,cel-miR-53-5p,cel-lsy-6-3p"
WBGene00019831,,R02F2.1b.1,"cel-miR-230-3p,cel-miR-51-5p,cel-miR-72-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-73-3p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-54-3p,cel-miR-795-5p,cel-miR-61-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-56-3p,cel-miR-62,cel-miR-48-5p,cel-miR-65-5p,cel-miR-46-3p,cel-miR-2-3p,cel-miR-64-5p,cel-miR-90-3p,cel-miR-53-5p,cel-lsy-6-3p"
WBGene00019831,,R02F2.1c.1,"cel-miR-230-3p,cel-miR-51-5p,cel-miR-72-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-73-3p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-54-3p,cel-miR-795-5p,cel-miR-61-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-56-3p,cel-miR-62,cel-miR-48-5p,cel-miR-65-5p,cel-miR-46-3p,cel-miR-2-3p,cel-miR-64-5p,cel-miR-90-3p,cel-miR-53-5p,cel-lsy-6-3p"
WBGene00019831,,R02F2.1d.1,"cel-miR-72-5p,cel-miR-58a-3p,cel-miR-52-5p,cel-miR-1-3p,cel-miR-48-5p,cel-miR-46-3p,cel-miR-53-5p,cel-miR-238-3p,cel-miR-65-5p"
WBGene00019832,osg-1,R02F2.2.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-229-5p,cel-miR-44-3p,cel-miR-80-3p,cel-miR-79-5p,cel-miR-86-5p,cel-miR-67-3p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-35-3p,cel-miR-56-3p,cel-miR-62,cel-miR-244-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-53-5p"
WBGene00019833,,R02F2.4.1,"cel-miR-788-5p,cel-miR-58a-3p,cel-miR-66-5p,cel-miR-37-3p,cel-miR-48-5p,cel-let-7-5p,cel-miR-65-5p,cel-miR-81-3p,cel-miR-71-5p"
WBGene00019834,,R02F2.5.1,"cel-miR-788-5p,cel-miR-48-5p,cel-miR-52-5p,cel-miR-54-3p"
WBGene00019835,,R02F2.6.1,cel-let-7-5p
WBGene00019836,,R02F2.7.1,"cel-miR-51-5p,cel-miR-72-5p,cel-miR-58a-3p,cel-miR-52-5p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-86-5p,cel-miR-81-3p,cel-miR-77-3p"
WBGene00019837,,R02F2.8.1,"cel-miR-51-5p,cel-miR-84-5p,cel-miR-52-5p,cel-miR-229-3p,cel-miR-1-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-86-5p,cel-miR-46-3p,cel-let-7-5p,cel-miR-64-5p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-65-5p,cel-miR-71-5p"
WBGene00019838,,R02F2.9.1,"cel-miR-51-5p,cel-miR-65-5p,cel-miR-228-5p"
WBGene00019839,,R02F11.1.1,"cel-miR-51-5p,cel-miR-72-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-52-5p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-229-5p,cel-miR-2-3p,cel-miR-71-5p"
WBGene00019840,,R02F11.2.1,"cel-miR-52-5p,cel-miR-1-3p,cel-miR-36-3p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-64-5p,cel-miR-54-3p,cel-lin-4-5p,cel-miR-81-3p,cel-miR-1829a-3p"
WBGene00019841,,R02F11.3a.1,"cel-miR-52-5p,cel-miR-58a-3p,cel-miR-60-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-62,cel-miR-47-3p,cel-miR-46-3p,cel-miR-235-3p,cel-miR-42-3p,cel-miR-84-5p,cel-miR-253-3p"
WBGene00019841,,R02F11.3b.1,"cel-miR-52-5p,cel-miR-58a-3p,cel-miR-60-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-62,cel-miR-47-3p,cel-miR-46-3p,cel-miR-235-3p,cel-miR-42-3p,cel-miR-84-5p,cel-miR-253-3p"
WBGene00019842,ccep-97,R02F11.4.1,"cel-miR-51-5p,cel-miR-57-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-54-3p,cel-miR-244-5p,cel-miR-81-3p,cel-miR-40-3p,cel-miR-239a-5p,cel-miR-53-5p,cel-miR-70-3p,cel-miR-71-5p"
WBGene00019843,,R03E9.2.1,"cel-miR-51-5p,cel-miR-57-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-229-5p,cel-miR-56-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-42-3p,cel-miR-4805-5p,cel-miR-53-5p,cel-miR-71-5p"
WBGene00019844,abts-4,R03E9.3a.1,"cel-miR-55-3p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-63-3p,cel-miR-74-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-239a-5p,cel-miR-84-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-2-3p,cel-miR-42-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-229-3p,cel-miR-58a-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-77-3p,cel-miR-71-5p,cel-miR-45-3p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p,cel-miR-83-3p"
WBGene00019844,abts-4,R03E9.3b.1,"cel-miR-55-3p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-63-3p,cel-miR-74-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-239a-5p,cel-miR-84-5p,cel-miR-228-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-2-3p,cel-miR-42-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-229-3p,cel-miR-58a-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-77-3p,cel-miR-45-3p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p,cel-miR-83-3p"
WBGene00019844,abts-4,R03E9.3c.1,"cel-miR-55-3p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-63-3p,cel-miR-74-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-239a-5p,cel-miR-84-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-2-3p,cel-miR-42-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-229-3p,cel-miR-58a-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-77-3p,cel-miR-71-5p,cel-miR-45-3p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p,cel-miR-83-3p"
WBGene00019844,abts-4,R03E9.3d.1,"cel-miR-55-3p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-63-3p,cel-miR-74-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-239a-5p,cel-miR-84-5p,cel-miR-228-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-2-3p,cel-miR-42-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-229-3p,cel-miR-58a-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-77-3p,cel-miR-45-3p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p,cel-miR-83-3p"
WBGene00019846,gpx-7,R03G5.5a.1,"cel-miR-1-3p,cel-miR-2-3p,cel-miR-230-5p,cel-miR-90-3p"
WBGene00019846,gpx-7,R03G5.5b.1,"cel-miR-1-3p,cel-miR-2-3p,cel-miR-60-3p,cel-miR-230-5p,cel-miR-90-3p"
WBGene00019847,,R03G5.6.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-60-3p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-44-3p,cel-miR-252-5p,cel-miR-48-5p,cel-let-7-5p,cel-miR-46-3p,cel-miR-53-5p,cel-miR-70-3p"
WBGene00019847,,R03G5.6.2,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-60-3p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-44-3p,cel-miR-252-5p,cel-miR-48-5p,cel-let-7-5p,cel-miR-46-3p,cel-miR-54-3p,cel-miR-53-5p,cel-miR-70-3p"
WBGene00019849,oac-40,R03H4.1.1,"cel-miR-788-5p,cel-miR-233-3p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-58a-3p,cel-miR-241-5p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-34-5p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-244-5p,cel-miR-62,cel-miR-46-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-83-3p"
WBGene00019850,srt-18,R03H4.4.1,"cel-miR-51-5p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-60-3p,cel-miR-229-5p,cel-miR-44-3p,cel-miR-80-3p,cel-miR-48-3p,cel-miR-54-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-245-3p,cel-miR-45-3p,cel-miR-2-3p,cel-miR-64-5p,cel-miR-65-5p"
WBGene00019851,oac-41,R03H4.5.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-62,cel-miR-79-5p,cel-miR-64-5p,cel-miR-239a-5p,cel-miR-71-5p,cel-miR-87-3p"
WBGene00019854,,R03H10.1.1,"cel-miR-51-5p,cel-miR-55-3p,cel-miR-58a-3p,cel-miR-788-3p,cel-miR-43-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-8210-5p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-795-5p,cel-miR-52-5p,cel-miR-58a-5p,cel-miR-45-3p,cel-miR-56-3p,cel-miR-64-5p"
WBGene00019855,,R03H10.2.1,"cel-miR-52-5p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-58a-5p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-48-5p,cel-let-7-5p,cel-miR-235-3p,cel-miR-54-3p,cel-lin-4-5p,cel-miR-71-5p"
WBGene00019856,,R03H10.4.1,"cel-miR-238-3p,cel-miR-71-5p,cel-let-7-5p"
WBGene00019857,,R03H10.5.1,"cel-miR-52-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-233-3p,cel-miR-229-5p,cel-miR-80-3p,cel-let-7-5p,cel-miR-46-3p,cel-miR-238-3p,cel-miR-71-5p"
WBGene00019858,,R03H10.6.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-72-5p,cel-miR-55-3p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-229-5p,cel-miR-44-3p,cel-miR-237-5p,cel-miR-86-5p,cel-miR-34-5p,cel-miR-240-3p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-81-3p,cel-miR-70-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-50-5p,cel-miR-62,cel-miR-56-3p,cel-miR-1822-3p,cel-miR-65-5p,cel-let-7-5p,cel-miR-2-3p,cel-miR-90-3p,cel-lin-4-5p,cel-miR-42-3p,cel-miR-53-5p"
WBGene00019859,,R03H10.7.1,"cel-miR-58a-3p,cel-miR-791-3p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-48-5p,cel-miR-259-5p,cel-let-7-5p,cel-miR-54-3p,cel-miR-238-3p"
WBGene00019861,,R04A9.1.1,"cel-miR-228-5p,cel-miR-71-5p"
WBGene00019862,nrde-3,R04A9.2.1,"cel-miR-72-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-241-5p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-74-3p,cel-miR-66-5p,cel-miR-54-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-232-3p,cel-miR-56-3p,cel-miR-48-5p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-42-3p,cel-miR-53-5p,cel-miR-87-3p"
WBGene00019863,,R04A9.3.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-82-3p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-233-3p,cel-miR-229-5p,cel-miR-46-3p,cel-miR-65-5p,cel-miR-70-3p"
WBGene00019864,ceh-93,R04A9.5.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-52-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-1020-3p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-64-5p,cel-miR-90-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-65-5p"
WBGene00019865,,R04A9.6.1,"cel-miR-55-3p,cel-miR-52-5p,cel-miR-1-3p,cel-miR-72-5p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-241-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-44-3p,cel-miR-74-3p,cel-miR-54-3p"
WBGene00019866,,R04B3.1.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-55-3p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-58a-3p,cel-miR-80-3p,cel-miR-229-5p,cel-miR-74-3p,cel-miR-79-3p,cel-miR-54-3p,cel-miR-799,cel-miR-81-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-48-5p,cel-miR-46-3p,cel-let-7-5p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-793"
WBGene00019867,,R04B3.2.1,"cel-miR-52-5p,cel-miR-82-3p,cel-miR-55-3p,cel-miR-41-3p,cel-miR-42-3p,cel-miR-53-5p"
WBGene00019868,,R04B3.3.1,"cel-miR-788-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-8191-5p,cel-miR-60-3p,cel-miR-229-5p,cel-miR-234-3p,cel-miR-235-3p,cel-miR-4814-3p"
WBGene00019869,cnnm-2,R04E5.2.1,"cel-miR-51-5p,cel-miR-44-3p,cel-miR-235-3p,cel-miR-54-3p,cel-miR-70-3p,cel-miR-77-3p,cel-miR-57-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-56-3p,cel-miR-50-5p,cel-miR-62,cel-miR-65-5p,cel-miR-46-3p,cel-miR-53-5p"
WBGene00019870,,R04E5.7.1,"cel-miR-788-5p,cel-miR-86-5p,cel-miR-47-3p,cel-miR-64-5p,cel-miR-65-5p"
WBGene00019871,,R04E5.8a.1,"cel-miR-72-5p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-74-3p,cel-miR-67-3p,cel-miR-54-3p,cel-miR-81-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-36-3p,cel-miR-50-5p,cel-miR-56-3p,cel-miR-47-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-229-5p,cel-miR-66-5p,cel-miR-80-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-57-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00019871,,R04E5.8b.1,"cel-miR-72-5p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-74-3p,cel-miR-67-3p,cel-miR-54-3p,cel-miR-81-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-36-3p,cel-miR-50-5p,cel-miR-56-3p,cel-miR-47-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-229-5p,cel-miR-66-5p,cel-miR-80-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-57-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00019871,,R04E5.8b.2,"cel-miR-72-5p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-74-3p,cel-miR-67-3p,cel-miR-54-3p,cel-miR-81-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-36-3p,cel-miR-50-5p,cel-miR-56-3p,cel-miR-47-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-229-5p,cel-miR-66-5p,cel-miR-80-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-57-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00019871,,R04E5.8b.3,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-72-5p,cel-miR-55-3p,cel-miR-58a-3p,cel-miR-229-5p,cel-miR-66-5p,cel-miR-74-3p,cel-miR-80-3p,cel-miR-67-3p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-81-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-50-5p,cel-miR-56-3p,cel-miR-47-5p,cel-miR-48-5p,cel-miR-65-5p,cel-miR-53-5p"
WBGene00019872,,R04E5.9.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-5p,cel-miR-245-3p,cel-miR-228-5p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-229-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-235-3p,cel-miR-71-5p"
WBGene00019873,arrd-26,R05C11.1.1,"cel-miR-55-3p,cel-miR-72-5p,cel-miR-1-3p,cel-miR-233-3p,cel-miR-60-3p,cel-miR-86-3p,cel-miR-73-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-52-5p,cel-miR-75-3p,cel-miR-228-5p,cel-miR-36-3p,cel-miR-791-3p,cel-miR-56-3p,cel-miR-62,cel-miR-244-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-124-3p,cel-miR-2-3p,cel-miR-42-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-233-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-80-3p,cel-miR-229-5p,cel-miR-86-5p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-77-3p,cel-miR-242,cel-miR-45-3p,cel-miR-231-3p,cel-let-7-5p,cel-miR-1829b-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00019874,,R05C11.2.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-241-5p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-48-5p,cel-let-7-5p,cel-miR-238-3p"
